2020-04-14 21:00:56 | INFO  | [main] o.e.BashExecuter:73 -  LINEA ENTRADA:W: Target Translations (main/i18n/Translation-en) is configured multiple times in /etc/apt/sources.list.d/kubernetes.list:1 and /etc/apt/sources.list.d/kubernetes.list:5
2020-04-14 21:00:56 | INFO  | [main] o.e.BashExecuter:73 -  LINEA ENTRADA:W: Target Packages (main/binary-amd64/Packages) is configured multiple times in /etc/apt/sources.list.d/kubernetes.list:1 and /etc/apt/sources.list.d/kubernetes.list:6
2020-04-14 21:00:56 | INFO  | [main] o.e.BashExecuter:73 -  LINEA ENTRADA:W: Target Packages (main/binary-i386/Packages) is configured multiple times in /etc/apt/sources.list.d/kubernetes.list:1 and /etc/apt/sources.list.d/kubernetes.list:6
2020-04-14 21:00:56 | INFO  | [main] o.e.BashExecuter:73 -  LINEA ENTRADA:W: Target Packages (main/binary-all/Packages) is configured multiple times in /etc/apt/sources.list.d/kubernetes.list:1 and /etc/apt/sources.list.d/kubernetes.list:6
2020-04-14 21:00:56 | INFO  | [main] o.e.BashExecuter:73 -  LINEA ENTRADA:W: Target Translations (main/i18n/Translation-en_US) is configured multiple times in /etc/apt/sources.list.d/kubernetes.list:1 and /etc/apt/sources.list.d/kubernetes.list:6
2020-04-14 21:00:56 | INFO  | [main] o.e.BashExecuter:73 -  LINEA ENTRADA:W: Target Translations (main/i18n/Translation-en) is configured multiple times in /etc/apt/sources.list.d/kubernetes.list:1 and /etc/apt/sources.list.d/kubernetes.list:6
2020-04-14 21:00:56 | INFO  | [main] o.e.BashExecuter:73 -  LINEA ENTRADA:W: GPG error: http://ppa.launchpad.net/obsproject/obs-studio/ubuntu focal InRelease: The following signatures couldn't be verified because the public key is not available: NO_PUBKEY EFC71127F425E228
2020-04-14 21:00:56 | INFO  | [main] o.e.BashExecuter:73 -  LINEA ENTRADA:E: The repository 'http://ppa.launchpad.net/obsproject/obs-studio/ubuntu focal InRelease' is not signed.
2020-04-14 21:00:56 | INFO  | [main] o.e.BashExecuter:73 -  LINEA ENTRADA:W: Target Sources (main/source/Sources) is configured multiple times in /etc/apt/sources.list:21 and /etc/apt/sources.list:30
2020-04-14 21:00:56 | INFO  | [main] o.e.BashExecuter:73 -  LINEA ENTRADA:W: Target Packages (main/binary-amd64/Packages) is configured multiple times in /etc/apt/sources.list:20 and /etc/apt/sources.list:29
2020-04-14 21:00:56 | INFO  | [main] o.e.BashExecuter:73 -  LINEA ENTRADA:W: Target Packages (main/binary-i386/Packages) is configured multiple times in /etc/apt/sources.list:20 and /etc/apt/sources.list:29
2020-04-14 21:00:56 | INFO  | [main] o.e.BashExecuter:73 -  LINEA ENTRADA:W: Target Packages (main/binary-all/Packages) is configured multiple times in /etc/apt/sources.list:20 and /etc/apt/sources.list:29
2020-04-14 21:00:56 | INFO  | [main] o.e.BashExecuter:73 -  LINEA ENTRADA:W: Target Translations (main/i18n/Translation-en_US) is configured multiple times in /etc/apt/sources.list:20 and /etc/apt/sources.list:29
2020-04-14 21:00:56 | INFO  | [main] o.e.BashExecuter:73 -  LINEA ENTRADA:W: Target Translations (main/i18n/Translation-en) is configured multiple times in /etc/apt/sources.list:20 and /etc/apt/sources.list:29
